Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
"850650 Primary Cells And Batteries, Lithium",Taiwan,2003,12504125,12504125.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2005,7156419,7156419.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2003,2339498,2339498.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2005,1469419,1469419.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2005,55431491,55053144.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2007,598096,595242.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2007,6879281,6879281.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2007,278519,225959.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2007,4408467,4346687.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2007,594346,594346.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2007,6773751,6994996.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Thailand,2007,305332,309903.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2006,58333446,58031013.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2006,13709782,11063306.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2006,698216,471719.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2006,11193894,11193894.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2006,1141773,1141773.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2006,4349179,4311559.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2006,1460819,1460819.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2006,7110376,7492349.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Cambodia,2006,8700,8700.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Thailand,2006,56609,56609.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2005,9870638,9870638.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2012,11668189,11668189.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2003,3719766,3719766.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2003,7039,7039.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Thailand,2011,785568,785568.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Vietnam,2011,107882,107882.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2011,2977508,3046271.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2011,1230198,1230198.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2011,10792726,10680124.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2011,269667,269667.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Macau,2011,17678,17678.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2011,22823629,22820200.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2011,2387147,2387147.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2011,7078345,7038658.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2011,68340377,66753216.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Thailand,2012,634437,634437.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Vietnam,2012,173260,173260.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2012,2073173,2108379.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2012,21909208,21909208.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2012,12666647,12579585.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2012,30021,30021.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2020,34648096,34714542.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Macau,2003,2460,2460.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2001,1237072,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2001,522400,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2003,1401879,1401879.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2003,1893055,1893055.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2003,1785532,2159912.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Thailand,2003,2141,2141.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2002,63240836,62711251.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2002,8610492,8610492.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2002,1403243,1416195.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2002,4239722,4239722.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2002,5104,5104.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Indonesia,2002,1472329,1472329.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2002,518205,518205.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Malaysia,2002,2193725,2450445.0,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2001,70500466,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Taiwan,2001,3870358,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Hong Kong,2001,891629,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium","Korea, South",2001,1813556,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Philippines,2001,82000,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Singapore,2001,502445,,850650,Lithium,Other
"850650 Primary Cells And Batteries, Lithium",Japan,2025,22785478,23067421.0,850650,Lithium,Other
