Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
74 Copper And Articles Thereof,Vietnam,2007,166393,166393.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2001,80403258,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2005,55517851,53446653.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Cambodia,2006,11000,11000.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Vietnam,2008,1165406,1165406.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2007,123052282,113421675.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Philippines,2007,2668374,2668374.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Indonesia,2006,11621339,11621339.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2001,61219674,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Singapore,2004,2970590,2165593.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2020,388771859,388505827.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2009,93800840,93800840.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2004,68055457,68116788.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2018,8878306483,9056348325.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Cambodia,2008,7416,7416.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Indonesia,2010,12856684,12856684.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2007,234394844,233002735.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2005,113827131,111686390.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2020,7619701011,7599311841.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2011,9795159990,9988199064.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2014,182314241,182256914.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Thailand,2008,65837224,65810973.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Thailand,2001,38163629,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Vietnam,2002,67518,67518.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2004,169463842,169646529.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Philippines,2006,7206939,7206939.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2005,5289155,5289155.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2013,181308474,181248267.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2001,161707093,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2019,290374448,290381434.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2016,89946084,95677713.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Brunei,2004,35149,35149.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2017,8432447280,8370005516.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Indonesia,2004,7362824,7362824.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2010,206056566,206056566.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2007,205003792,195368026.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Laos,2001,20671,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Vietnam,2003,117824,117824.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Laos,2010,3995,3995.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Indonesia,2009,11420995,11420995.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2017,213176054,212871061.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Singapore,2010,8432609,8432609.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2009,41063942,41063942.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2018,254425035,254310760.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2012,71094605,70269831.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2019,109546255,109076262.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2014,7945047302,7963881136.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Laos,2006,2800,2800.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Philippines,2001,14507529,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2013,74426020,74279421.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2010,152934243,151642954.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Philippines,2004,1499055,1499055.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2013,8989478086,9023935952.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2001,45622615,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Thailand,2006,64003201,64003201.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Indonesia,2005,7023517,7023517.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Philippines,2009,1439437,1439437.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2009,78287800,78175790.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2010,97763043,97763043.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Cambodia,2003,4202,4202.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2002,37746931,37761027.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2014,78778765,78607721.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2020,101013201,101023963.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2011,72595885,72385527.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2004,2194,2194.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2004,38674157,38674157.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2007,3440,3440.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2016,169530370,169590012.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2012,213746601,213634783.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Vietnam,2010,28491852,28491852.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2003,9727,9727.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2015,151029722,150891410.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2005,159708612,158033213.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Malaysia,2001,19395332,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2012,8623419537,8636264287.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2003,43187855,43187855.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2019,7904943797,7863165323.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Asia - South,2015,91985492,95975712.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2011,255734463,255719382.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2015,6802421267,6926070978.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2016,6116883149,6144607203.0,74,Copper,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2021,21084378,21088772.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2004,961282,961282.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2018,61426,61426.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2013,7922250,7922250.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2009,252898,252898.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2008,5061935,5055458.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2004,21798120,21841078.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2016,374006,374006.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2005,64066,64066.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2007,72461,72461.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2008,10880296,10868673.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2018,16659434,16666333.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2006,38179,38179.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2015,110382709,112737915.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2011,2547474967,2550236707.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2021,20078925,22894531.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2003,124885,124885.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2020,27356230,27568504.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2021,47985,47985.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2013,10182441,10182441.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2013,48766699,48754033.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2020,66611,57822.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2024,77877580,79173348.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2010,2468496,2468496.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2009,442661,442661.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2012,9898532,9898532.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2013,1691409976,1687195077.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2013,318066,318066.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2006,2368943382,2369180769.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2007,1605002,1605002.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2007,2496551,2496551.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2005,214930,214930.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2002,56234,56234.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2003,43432,43432.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2019,130277,130277.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2015,5215232,5215232.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2010,13435345,13435345.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2018,121148255,122032945.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2019,1611668349,1674646485.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2011,17513117,17513117.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2018,26515199,35440965.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2001,4717496,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2025,19112966,19689151.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2012,2035275672,2040339363.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2006,403102,403102.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2010,39262671,39262671.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2013,68933168,65426224.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2006,460937,460937.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2023,21236248,20881925.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2016,3995,3995.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2009,43544666,43503727.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2022,18722055,18522181.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2001,145191,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2025,32917598,32959515.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2021,17701,17701.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2004,1575193,1575193.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2020,9376413,9376413.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2014,25768,25768.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2019,16739,16739.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2012,35059685,35059685.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2007,9517713,9517713.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2014,11425072,11425072.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2022,24106276,24105610.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2025,8339738,8460874.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2011,331464,331464.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2015,16986177,16986177.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2024,212525150,215004538.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2016,24791510,24797511.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Cambodia,2022,5869,5869.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2011,46747233,46747233.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2011,4267444,4267444.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2016,12758990,12758990.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2025,103701798,107421002.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2020,106267,106267.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2019,41014957,41044826.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Macau,2018,3545,3545.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2021,84328,88722.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2022,145589592,149050603.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2015,2839,2839.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2011,36681553,36681553.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2016,3188492,3188492.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2005,3132,3132.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2025,1217462,1160252.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2004,1130065,1130065.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2024,29144706,29144706.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2017,63812,63812.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2019,186375,186375.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2024,32604998,32625344.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2017,68252,68252.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2012,5741,5741.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2014,2061758,2061758.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2015,10071231,10071231.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2014,20218093,20218093.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2023,12054303,12054303.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2019,1414513,1414513.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2018,430286,9353547.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2020,95359672,102168276.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2011,1741173,1722057.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2003,196013,196013.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2006,287658,287658.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2022,41538321,41305217.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2013,17064,17064.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2001,4392032,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2002,354915,354915.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2020,1410620429,1414627660.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2002,2886423,1069271.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2002,33754878,33754878.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2025,10211752,10211752.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2023,59546779,59559433.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2006,1051672,1051672.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2023,29770141,33912749.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2020,21780854,21772065.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2013,18487219,18487219.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2016,87161792,86690376.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2002,112136,112136.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2010,136239,116325.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2024,509829,520539.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2012,19293816,19293816.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2008,382210,382210.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2004,345419,345419.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2009,209067,209067.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2004,161177,161177.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2020,240180,240180.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2021,35196,35196.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2001,36019634,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2023,246780,242385.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2017,23870789,23870789.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2018,28647901,29015495.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2023,244851523,251311500.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2010,28699055,28699055.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2020,2359360,2359360.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2004,77981,77981.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2013,47398,47398.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2015,23611,23611.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2010,36680768,36680768.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2012,74870863,73707679.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2001,85898,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2015,13104283,13104283.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2008,3216691,3216691.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2003,13596279,13596279.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2002,427638,427638.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2021,78571412,87846865.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2010,73117,73117.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2025,12864873,12867178.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2001,654118098,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2002,677961571,676141108.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2016,6415966,6428700.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2007,349041,349041.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2022,43654,43654.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2003,13089099,13089099.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2025,6191,6191.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2022,11834,11834.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2013,25396008,25364424.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2011,206251,206251.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2007,54312422,54662884.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2009,15613058,15613058.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2006,2127691,2124339.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2024,71327383,70838625.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2005,87769,87769.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2015,421306,421306.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2013,311689,311689.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2017,11018883,11018883.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2002,787922,787922.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2023,50990996,54980610.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2025,277582,253268.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2009,3922697,3922697.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Vietnam,2019,67787,61194.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2014,31702453,31702453.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2005,1509838793,1509331287.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2016,5938460,5938460.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2023,7605,7605.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2014,7319125,7316595.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2009,1146517328,1140370332.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2017,9060526,9053221.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,ASEAN - Association of Southeast Asian Nations,2009,4827323,4827323.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2019,9718951,9726273.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,APEC - Asia Pacific Economic Co-operation,2010,1813128922,1818923147.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2017,97485798,96894919.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2001,201154,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2006,4973167,4973167.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2007,679314,679314.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2008,61510,61510.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2015,62440248,62384680.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2017,8798978,8659316.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Singapore,2020,9574606,9574606.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2014,1312205,1312205.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2012,37400,37400.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2023,1951538,1900634.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Philippines,2020,163684,163684.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2002,785783,785783.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Thailand,2018,20588,20588.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2011,997536,997536.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Indonesia,2017,12137661,12137661.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2022,18805878,18951463.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Asia - South,2024,37511000,34352775.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Malaysia,2012,761203,761203.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2009,9666861,9666861.0,75,Nickel,Refined/Articles
