Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,CategoryType
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2020,1362455,1362455.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2019,786764,786764.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2017,668418,668418.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2015,220304745,217750377.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2015,490088,490088.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2004,364646,364646.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2005,1727798,1727798.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2001,396258,,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2006,17589,17589.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2007,19267,19267.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2005,151802,151802.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2004,7036,7036.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2003,2300,2300.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2008,2519,2519.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",Asia - South,2002,0,0.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2005,172625520,171959161.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2009,136584430,135980542.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2007,164300805,164300805.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2008,226654451,226070027.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2001,226637,,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2002,56032,56032.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2003,168134,168134.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2009,570551,570551.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2008,890226,890226.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2007,368764,368764.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2010,1108083,1108083.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2002,45967164,46350687.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2003,55738896,55212549.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2004,101608419,100313301.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2001,58178960,,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2010,210589286,209326353.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",APEC - Asia Pacific Economic Co-operation,2006,151795467,152299927.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2006,1656987,1656987.0,8112,Refined/Articles
"8112 Beryllium,chromium,hafnium,rhenium Etc & Articles",ASEAN - Association of Southeast Asian Nations,2020,599250,599250.0,8112,Refined/Articles
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2012,334359836,332533189.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2019,336094056,317955818.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2020,280611259,268666300.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2015,243214499,235988782.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2008,914608,914608.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2016,240128901,226029509.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2007,529322,529322.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2006,518183,518183.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2005,812085,812085.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2013,276278520,275580225.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2004,439976,439976.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2003,728851,728851.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2002,498861,498861.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2009,557055,557055.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2001,123517,,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2011,303846851,298562345.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2018,342706323,324758985.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2010,1186826,1186826.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2014,257798628,257516785.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2010,10528992,10528992.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2009,4229476,4229476.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2008,5175441,5175441.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2007,5562182,5562182.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2006,4027616,4027616.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2005,1696437,1696437.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2004,973572,973572.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2003,1274369,1274369.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2002,1973135,1973135.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2017,263407274,245434916.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2001,2100325,,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2005,125196999,120282537.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2008,158117399,150433408.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2001,74416387,,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2007,154767410,147590340.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2003,116353379,113903044.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2010,158909548,154272226.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2004,108956272,103862917.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2009,103562145,99541134.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2002,159753050,156893704.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2006,135454319,129061933.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2023,498781538,483662640.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2024,412686682,404514901.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2020,14939536,14939536.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2025,158422320,154170527.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2022,591893240,573418262.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2025,1626564,1622809.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2024,1828334,1828334.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2023,1390531,1416254.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2022,1662126,1654045.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,APEC - Asia Pacific Economic Co-operation,2021,442938764,431109701.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2011,25935662,25929827.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2013,18330536,18302708.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2014,36496859,36496859.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2015,30450062,30450062.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2016,22810507,22804805.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2017,24293461,24297740.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2018,28561212,28545814.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2019,25829747,25829747.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2012,36855546,36855546.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2021,1308901,1304671.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2016,534668,534668.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2015,719014,719014.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2014,811523,811523.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2013,560275,560275.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2012,764161,764161.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2011,680664,680664.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2017,1010761,1010761.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2018,1303430,1303430.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2019,1064004,1064004.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,Asia - South,2020,1151434,1143699.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2025,7995943,7823628.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2024,20048337,20245171.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2023,14604167,14904477.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2022,14476211,14476211.0,850511,Advanced Product
850511 Permanent Magnets Made Of Metal,ASEAN - Association of Southeast Asian Nations,2021,18990095,18999155.0,850511,Advanced Product
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2006,14127456,14471809.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2021,258445659,262538255.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2007,12360415,12471891.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2021,103167803,107455410.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2005,5412813,5855524.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2008,12362275,12497711.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2009,10950807,10968091.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2025,45540949,48870653.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2024,104328385,114984650.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2023,145059774,151912208.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2022,114258538,122905309.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2017,93039052,93450826.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2010,12603231,12549804.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2020,231891645,234369941.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",Asia - South,2021,69976,43336.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",Asia - South,2022,147425,147425.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",Asia - South,2023,681732,555094.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",Asia - South,2024,322256,344738.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",Asia - South,2025,12345,12345.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2012,37486746,37434890.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2023,340763122,348140661.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2004,6464629,6805488.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2003,5089646,5464026.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2022,305282026,313947536.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2013,205578617,205583329.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2013,50269181,50258926.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2014,80791839,80770750.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2024,302938201,314580576.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",APEC - Asia Pacific Economic Co-operation,2015,225510613,224833197.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2015,82390451,82259145.0,850650,Other
"850650 Primary Cells And Batteries, Lithium",ASEAN - Association of Southeast Asian Nations,2016,67550676,67138881.0,850650,Other
